actual,prediction,error,index,hr,workingday,season,weathersit,time_of_day
328,196.8,131.2,2074,7,1,2,3,Morning
340,155.2,184.8,2075,8,1,2,2,Morning
394,311.6,82.39999999999998,2076,9,1,2,1,Morning
449,244.6,204.4,2077,10,1,2,1,Morning
455,306.8,148.2,2078,11,1,2,1,Morning
448,197.8,250.2,2079,12,1,2,1,Afternoon
400,361.6,38.39999999999998,2080,13,1,2,1,Afternoon
410,228.6,181.4,2081,14,1,2,2,Afternoon
297,157.6,139.4,2082,15,1,2,1,Afternoon
239,230.8,8.199999999999989,2083,16,1,2,1,Afternoon
181,181.0,0.0,2084,17,1,2,1,Evening
166,177.8,11.800000000000011,2085,18,1,2,1,Evening
146,84.8,61.2,2086,19,1,2,1,Evening
148,80.4,67.6,2087,20,1,2,1,Evening
102,70.8,31.200000000000003,2088,21,1,2,1,Evening
165,62.4,102.6,2089,22,1,2,1,Night
37,53.4,16.4,2090,23,1,2,1,Night
11,35.4,24.4,2091,0,0,2,2,Night
9,19.0,10.0,2092,1,0,2,1,Night
5,4.8,0.20000000000000018,2093,2,0,2,1,Night
16,11.2,4.800000000000001,2094,3,0,2,1,Night
50,38.0,12.0,2095,4,0,2,1,Night
149,85.2,63.8,2096,5,0,2,2,Morning
217,178.6,38.400000000000006,2097,6,0,2,1,Morning
360,227.6,132.4,2098,7,0,2,2,Morning
445,286.0,159.0,2099,8,0,2,1,Morning
504,331.8,172.2,2100,9,0,2,2,Morning
493,355.8,137.2,2101,10,0,2,2,Morning
509,339.4,169.60000000000002,2102,11,0,2,2,Morning
449,330.2,118.80000000000001,2103,12,0,2,3,Afternoon
435,321.2,113.80000000000001,2104,13,0,2,1,Afternoon
327,249.0,78.0,2105,14,0,2,3,Afternoon
237,174.2,62.80000000000001,2106,15,0,2,3,Afternoon
227,133.6,93.4,2107,16,0,2,1,Afternoon
141,114.8,26.200000000000003,2108,17,0,2,1,Evening
87,84.4,2.5999999999999943,2109,18,0,2,1,Evening
79,72.4,6.599999999999994,2110,19,0,2,1,Evening
53,43.0,10.0,2111,20,0,2,1,Evening
23,52.8,29.799999999999997,2112,21,0,2,1,Evening
8,42.6,34.6,2113,22,0,2,1,Night
6,40.4,34.4,2114,23,0,2,1,Night
4,19.8,15.8,2115,0,0,2,1,Night
16,39.8,23.799999999999997,2116,1,0,2,1,Night
39,65.2,26.200000000000003,2117,2,0,2,1,Night
139,76.4,62.599999999999994,2118,3,0,2,1,Night
461,232.4,228.6,2119,4,0,2,1,Night
648,406.6,241.39999999999998,2120,5,0,2,1,Morning
257,254.6,2.4000000000000057,2121,6,0,2,1,Morning
142,110.2,31.799999999999997,2122,7,0,2,1,Morning
150,121.0,29.0,2123,8,0,2,1,Morning
244,154.4,89.6,2124,9,0,2,1,Morning
222,154.8,67.19999999999999,2125,10,0,2,1,Morning
196,149.6,46.400000000000006,2126,11,0,2,1,Morning
231,166.6,64.4,2127,12,0,2,1,Afternoon
360,213.4,146.6,2128,13,0,2,1,Afternoon
638,444.0,194.0,2129,14,0,2,1,Afternoon
542,370.2,171.8,2130,15,0,2,2,Afternoon
372,246.0,126.0,2131,16,0,2,2,Afternoon
241,181.4,59.599999999999994,2132,17,0,2,2,Evening
152,124.2,27.799999999999997,2133,18,0,2,2,Evening
115,92.8,22.200000000000003,2134,19,0,2,2,Evening
53,53.0,0.0,2135,20,0,2,3,Evening
19,20.8,1.8000000000000007,2136,21,0,2,2,Evening
8,8.6,0.5999999999999996,2137,22,0,2,1,Night
2,4.6,2.5999999999999996,2138,23,0,2,1,Night
4,2.2,1.7999999999999998,2139,0,1,2,1,Night
7,4.4,2.5999999999999996,2140,1,1,2,1,Night
41,37.0,4.0,2141,2,1,2,1,Night
149,85.0,64.0,2142,3,1,2,1,Night
387,270.8,116.19999999999999,2143,4,1,2,1,Night
588,364.6,223.39999999999998,2144,5,1,2,1,Morning
363,229.2,133.8,2145,6,1,2,1,Morning
230,121.2,108.8,2146,7,1,2,2,Morning
216,132.6,83.4,2147,8,1,2,2,Morning
248,184.0,64.0,2148,9,1,2,2,Morning
278,178.8,99.19999999999999,2149,10,1,2,2,Morning
240,156.6,83.4,2150,11,1,2,1,Morning
272,150.8,121.19999999999999,2151,12,1,2,1,Afternoon
402,245.8,156.2,2152,13,1,2,1,Afternoon
627,456.0,171.0,2153,14,1,2,2,Afternoon
497,417.2,79.80000000000001,2154,15,1,2,1,Afternoon
371,277.6,93.39999999999998,2155,16,1,2,1,Afternoon
228,184.8,43.19999999999999,2156,17,1,2,1,Evening
151,145.6,5.400000000000006,2157,18,1,2,2,Evening
153,76.6,76.4,2158,19,1,2,1,Evening
205,54.8,150.2,2159,20,1,2,2,Evening
283,102.2,180.8,2160,21,1,2,2,Evening
92,68.0,24.0,2161,22,1,2,2,Night
74,67.2,6.799999999999997,2162,23,1,2,2,Night
11,66.8,55.8,2163,0,1,2,1,Night
9,67.0,58.0,2164,1,1,2,3,Night
27,119.8,92.8,2165,2,1,2,2,Night
118,136.6,18.599999999999994,2166,3,1,2,2,Night
319,241.6,77.4,2167,4,1,2,3,Night
601,437.2,163.8,2168,5,1,2,3,Morning
368,244.4,123.6,2169,6,1,2,2,Morning
178,118.6,59.400000000000006,2170,7,1,2,2,Morning
147,135.4,11.599999999999994,2171,8,1,2,3,Morning
212,142.6,69.4,2172,9,1,2,3,Morning
181,135.6,45.400000000000006,2173,10,1,2,3,Morning
161,147.2,13.800000000000011,2174,11,1,2,3,Morning
198,148.2,49.80000000000001,2175,12,1,2,2,Afternoon
273,163.6,109.4,2176,13,1,2,2,Afternoon
517,268.6,248.39999999999998,2177,14,1,2,2,Afternoon
465,341.0,124.0,2178,15,1,2,1,Afternoon
319,263.8,55.19999999999999,2179,16,1,2,1,Afternoon
256,156.8,99.19999999999999,2180,17,1,2,1,Evening
126,141.0,15.0,2181,18,1,2,1,Evening
60,74.6,14.599999999999994,2182,19,1,2,1,Evening
40,39.6,0.3999999999999986,2183,20,1,2,1,Evening
15,54.2,39.2,2184,21,1,2,1,Evening
12,42.8,30.799999999999997,2185,22,1,2,1,Night
6,22.0,16.0,2186,23,1,2,1,Night
10,59.4,49.4,2187,0,1,2,1,Night
35,35.2,0.20000000000000284,2188,1,1,2,1,Night
124,88.4,35.599999999999994,2189,2,1,2,1,Night
423,282.4,140.60000000000002,2190,3,1,2,1,Night
668,454.8,213.2,2191,4,1,2,1,Night
275,260.0,15.0,2192,5,1,2,1,Morning
161,141.0,20.0,2193,6,1,2,1,Morning
171,172.6,1.5999999999999943,2194,7,1,2,1,Morning
235,244.8,9.800000000000011,2195,8,1,2,1,Morning
228,242.6,14.599999999999994,2196,9,1,2,1,Morning
182,224.0,42.0,2197,10,1,2,1,Morning
233,252.4,19.400000000000006,2198,11,1,2,1,Morning
339,284.6,54.39999999999998,2199,12,1,2,1,Afternoon
592,591.4,0.6000000000000227,2200,13,1,2,1,Afternoon
507,463.6,43.39999999999998,2201,14,1,2,1,Afternoon
373,314.6,58.39999999999998,2202,15,1,2,1,Afternoon
245,238.4,6.599999999999994,2203,16,1,2,1,Afternoon
233,131.2,101.80000000000001,2204,17,1,2,1,Evening
161,100.2,60.8,2205,18,1,2,1,Evening
87,68.6,18.400000000000006,2206,19,1,2,1,Evening
55,56.4,1.3999999999999986,2207,20,1,2,1,Evening
20,51.2,31.200000000000003,2208,21,1,2,1,Evening
12,8.0,4.0,2209,22,1,2,1,Night
9,44.8,35.8,2210,23,1,2,1,Night
14,45.8,31.799999999999997,2211,0,1,2,1,Night
27,20.2,6.800000000000001,2212,1,1,2,1,Night
131,68.4,62.599999999999994,2213,2,1,2,1,Night
341,193.8,147.2,2214,3,1,2,1,Night
693,401.4,291.6,2215,4,1,2,1,Night
327,286.0,41.0,2216,5,1,2,1,Morning
197,148.8,48.19999999999999,2217,6,1,2,1,Morning
251,195.6,55.400000000000006,2218,7,1,2,2,Morning
262,264.4,2.3999999999999773,2219,8,1,2,1,Morning
299,253.2,45.80000000000001,2220,9,1,2,2,Morning
274,213.2,60.80000000000001,2221,10,1,2,2,Morning
356,256.0,100.0,2222,11,1,2,2,Morning
434,277.8,156.2,2223,12,1,2,2,Afternoon
654,341.8,312.2,2224,13,1,2,2,Afternoon
496,357.6,138.39999999999998,2225,14,1,2,1,Afternoon
361,234.2,126.80000000000001,2226,15,1,2,1,Afternoon
255,166.4,88.6,2227,16,1,2,1,Afternoon
199,139.0,60.0,2228,17,1,2,1,Evening
163,60.2,102.8,2229,18,1,2,1,Evening
162,33.2,128.8,2230,19,1,2,1,Evening
122,43.2,78.8,2231,20,1,2,1,Evening
76,39.2,36.8,2232,21,1,2,2,Evening
44,24.2,19.8,2233,22,1,2,2,Night
20,24.8,4.800000000000001,2234,23,1,2,1,Night
6,8.8,2.8000000000000007,2235,0,1,2,2,Night
10,33.8,23.799999999999997,2236,1,1,2,2,Night
16,9.8,6.199999999999999,2237,2,1,2,3,Night
71,20.4,50.6,2238,3,1,2,3,Night
146,97.6,48.400000000000006,2239,4,1,2,2,Night
259,125.4,133.6,2240,5,1,2,2,Morning
350,220.8,129.2,2241,6,1,2,2,Morning
466,267.2,198.8,2242,7,1,2,3,Morning
606,336.2,269.8,2243,8,1,2,3,Morning
651,359.2,291.8,2244,9,1,2,2,Morning
627,385.0,242.0,2245,10,1,2,2,Morning
567,333.4,233.60000000000002,2246,11,1,2,2,Morning
605,415.0,190.0,2247,12,1,2,3,Afternoon
501,247.8,253.2,2248,13,1,2,3,Afternoon
359,233.6,125.4,2249,14,1,2,3,Afternoon
283,207.2,75.80000000000001,2250,15,1,2,3,Afternoon
192,181.2,10.800000000000011,2251,16,1,2,2,Afternoon
220,147.2,72.80000000000001,2252,17,1,2,3,Evening
193,65.8,127.2,2253,18,1,2,3,Evening
146,79.0,67.0,2254,19,1,2,3,Evening
124,62.2,61.8,2255,20,1,2,2,Evening
108,62.4,45.6,2256,21,1,2,2,Evening
70,32.8,37.2,2257,22,1,2,2,Night
48,29.4,18.6,2258,23,1,2,2,Night
11,14.4,3.4000000000000004,2259,0,0,2,2,Night
12,9.6,2.4000000000000004,2260,1,0,2,2,Night
19,17.6,1.3999999999999986,2261,2,0,2,2,Night
68,21.0,47.0,2262,3,0,2,3,Night
119,59.8,59.2,2263,4,0,2,3,Night
273,132.0,141.0,2264,5,0,2,2,Morning
405,247.8,157.2,2265,6,0,2,2,Morning
504,261.4,242.60000000000002,2266,7,0,2,2,Morning
585,371.4,213.60000000000002,2267,8,0,2,2,Morning
686,389.2,296.8,2268,9,0,2,2,Morning
654,463.4,190.60000000000002,2269,10,0,2,2,Morning
724,387.0,337.0,2270,11,0,2,2,Morning
653,369.6,283.4,2271,12,0,2,2,Afternoon
493,214.2,278.8,2272,13,0,2,2,Afternoon
405,207.2,197.8,2273,14,0,2,2,Afternoon
277,181.0,96.0,2274,15,0,2,2,Afternoon
200,154.0,46.0,2275,16,0,2,2,Afternoon
171,135.0,36.0,2276,17,0,2,2,Evening
134,73.8,60.2,2277,18,0,2,2,Evening
109,58.2,50.8,2278,19,0,2,2,Evening
49,47.4,1.6000000000000014,2279,20,0,2,2,Evening
30,38.0,8.0,2280,21,0,2,2,Evening
20,26.6,6.600000000000001,2281,22,0,2,2,Night
4,10.2,6.199999999999999,2282,23,0,2,2,Night
4,5.6,1.5999999999999996,2283,0,0,2,2,Night
24,47.8,23.799999999999997,2284,1,0,2,2,Night
71,59.2,11.799999999999997,2285,2,0,2,2,Night
264,121.2,142.8,2286,3,0,2,2,Night
540,283.4,256.6,2287,4,0,2,2,Night
397,179.4,217.6,2288,5,0,2,2,Morning
266,209.4,56.599999999999994,2289,6,0,2,2,Morning
367,201.8,165.2,2290,7,0,2,2,Morning
419,280.8,138.2,2291,8,0,2,2,Morning
420,315.6,104.39999999999998,2292,9,0,2,2,Morning
444,282.0,162.0,2293,10,0,2,2,Morning
382,238.6,143.4,2294,11,0,2,2,Morning
434,263.8,170.2,2295,12,0,2,2,Afternoon
596,248.0,348.0,2296,13,0,2,1,Afternoon
551,151.0,400.0,2297,14,0,2,1,Afternoon
353,172.8,180.2,2298,15,0,2,1,Afternoon
304,115.4,188.6,2299,16,0,2,2,Afternoon
155,148.4,6.599999999999994,2300,17,0,2,2,Evening
112,53.6,58.4,2301,18,0,2,1,Evening
63,53.6,9.399999999999999,2302,19,0,2,1,Evening
23,22.0,1.0,2303,20,0,2,1,Evening
5,16.6,11.600000000000001,2304,21,0,2,1,Evening
11,30.8,19.8,2305,22,0,2,1,Night
5,43.6,38.6,2306,23,0,2,1,Night
9,15.2,6.199999999999999,2307,0,1,2,1,Night
18,19.8,1.8000000000000007,2308,1,1,2,1,Night
50,41.4,8.600000000000001,2309,2,1,2,1,Night
107,202.8,95.80000000000001,2310,4,1,2,1,Night
211,257.8,46.80000000000001,2311,5,1,2,1,Morning
110,134.8,24.80000000000001,2312,6,1,2,2,Morning
94,32.2,61.8,2313,7,1,2,2,Morning
155,99.4,55.599999999999994,2314,8,1,2,2,Morning
196,180.6,15.400000000000006,2315,9,1,2,2,Morning
218,180.4,37.599999999999994,2316,10,1,2,2,Morning
203,160.8,42.19999999999999,2317,11,1,2,2,Morning
217,150.8,66.19999999999999,2318,12,1,2,2,Afternoon
310,249.4,60.599999999999994,2319,13,1,2,2,Afternoon
608,456.0,152.0,2320,14,1,2,2,Afternoon
559,396.8,162.2,2321,15,1,2,1,Afternoon
356,225.2,130.8,2322,16,1,2,1,Afternoon
223,157.4,65.6,2323,17,1,2,1,Evening
187,115.2,71.8,2324,18,1,2,1,Evening
135,94.0,41.0,2325,19,1,2,1,Evening
84,60.8,23.200000000000003,2326,20,1,2,1,Evening
24,39.8,15.799999999999997,2327,21,1,2,1,Evening
12,32.0,20.0,2328,22,1,2,2,Night
1,30.8,29.8,2329,23,1,2,3,Night
5,19.8,14.8,2330,0,1,2,2,Night
6,3.4,2.6,2331,1,1,2,2,Night
39,42.8,3.799999999999997,2332,2,1,2,2,Night
146,83.6,62.400000000000006,2333,3,1,2,2,Night
415,311.4,103.60000000000002,2334,4,1,2,2,Night
691,533.4,157.60000000000002,2335,5,1,2,2,Morning
332,240.8,91.19999999999999,2336,6,1,2,2,Morning
171,117.0,54.0,2337,7,1,2,2,Morning
151,133.2,17.80000000000001,2338,8,1,2,3,Morning
240,181.2,58.80000000000001,2339,9,1,2,3,Morning
214,167.8,46.19999999999999,2340,10,1,2,3,Morning
181,160.0,21.0,2341,11,1,2,1,Morning
260,170.0,90.0,2342,12,1,2,2,Afternoon
321,245.6,75.4,2343,13,1,2,3,Afternoon
583,500.2,82.80000000000001,2344,14,1,2,2,Afternoon
567,401.8,165.2,2345,15,1,2,2,Afternoon
396,260.8,135.2,2346,16,1,2,2,Afternoon
267,172.0,95.0,2347,17,1,2,3,Evening
213,156.2,56.80000000000001,2348,18,1,2,3,Evening
173,78.6,94.4,2349,19,1,2,2,Evening
87,34.4,52.6,2350,20,1,2,2,Evening
34,27.2,6.800000000000001,2351,21,1,2,2,Evening
16,25.4,9.399999999999999,2352,22,1,2,2,Night
7,6.6,0.40000000000000036,2353,23,1,2,2,Night
2,4.2,2.2,2354,0,1,2,2,Night
5,20.4,15.399999999999999,2355,1,1,2,2,Night
37,51.2,14.200000000000003,2356,2,1,2,3,Night
147,95.8,51.2,2357,3,1,2,3,Night
410,236.8,173.2,2358,4,1,2,3,Night
646,315.2,330.8,2359,5,1,2,3,Morning
323,227.2,95.80000000000001,2360,6,1,2,3,Morning
153,100.4,52.599999999999994,2361,7,1,2,3,Morning
166,115.6,50.400000000000006,2362,8,1,2,3,Morning
213,154.2,58.80000000000001,2363,9,1,2,2,Morning
217,149.2,67.80000000000001,2364,10,1,2,2,Morning
201,136.0,65.0,2365,11,1,2,2,Morning
217,161.4,55.599999999999994,2366,12,1,2,3,Afternoon
342,170.8,171.2,2367,13,1,2,2,Afternoon
563,300.8,262.2,2368,14,1,2,2,Afternoon
573,338.6,234.39999999999998,2369,15,1,2,2,Afternoon
386,275.8,110.19999999999999,2370,16,1,2,1,Afternoon
285,170.2,114.80000000000001,2371,17,1,2,1,Evening
224,157.0,67.0,2372,18,1,2,1,Evening
153,53.0,100.0,2373,19,1,2,1,Evening
125,64.8,60.2,2374,20,1,2,1,Evening
65,34.2,30.799999999999997,2375,21,1,2,1,Evening
21,12.2,8.8,2376,22,1,2,1,Night
9,7.2,1.7999999999999998,2377,23,1,2,1,Night
6,5.2,0.7999999999999998,2378,0,1,2,1,Night
5,6.8,1.7999999999999998,2379,1,1,2,1,Night
36,25.6,10.399999999999999,2380,2,1,2,1,Night
130,58.6,71.4,2381,3,1,2,1,Night
367,246.0,121.0,2382,4,1,2,1,Night
711,379.2,331.8,2383,5,1,2,1,Morning
351,236.2,114.80000000000001,2384,6,1,2,1,Morning
198,125.8,72.2,2385,7,1,2,1,Morning
218,203.8,14.199999999999989,2386,8,1,2,1,Morning
290,248.2,41.80000000000001,2387,9,1,2,1,Morning
278,222.2,55.80000000000001,2388,10,1,2,1,Morning
251,207.0,44.0,2389,11,1,2,1,Morning
267,226.8,40.19999999999999,2390,12,1,2,1,Afternoon
383,253.6,129.4,2391,13,1,2,1,Afternoon
580,312.0,268.0,2392,14,1,2,1,Afternoon
505,307.6,197.39999999999998,2393,15,1,2,1,Afternoon
332,230.0,102.0,2394,16,1,2,1,Afternoon
227,161.0,66.0,2395,17,1,2,1,Evening
178,123.6,54.400000000000006,2396,18,1,2,1,Evening
162,94.4,67.6,2397,19,1,2,1,Evening
128,70.2,57.8,2398,20,1,2,1,Evening
106,57.8,48.2,2399,21,1,2,1,Evening
87,46.6,40.4,2400,22,1,2,1,Night
49,39.2,9.799999999999997,2401,23,1,2,1,Night
21,23.8,2.8000000000000007,2402,0,0,2,1,Night
7,9.8,2.8000000000000007,2403,1,0,2,1,Night
11,23.4,12.399999999999999,2404,2,0,2,1,Night
21,34.0,13.0,2405,3,0,2,1,Night
78,44.0,34.0,2406,4,0,2,1,Night
168,72.0,96.0,2407,5,0,2,1,Morning
248,174.0,74.0,2408,6,0,2,1,Morning
320,233.2,86.80000000000001,2409,7,0,2,1,Morning
423,243.2,179.8,2410,8,0,2,1,Morning
476,354.8,121.19999999999999,2411,9,0,2,1,Morning
525,343.4,181.60000000000002,2412,10,0,2,1,Morning
555,379.0,176.0,2413,11,0,2,1,Morning
549,349.4,199.60000000000002,2414,12,0,2,1,Afternoon
469,341.6,127.39999999999998,2415,13,0,2,1,Afternoon
403,248.6,154.4,2416,14,0,2,1,Afternoon
271,241.4,29.599999999999994,2417,15,0,2,1,Afternoon
253,199.0,54.0,2418,16,0,2,1,Afternoon
172,159.4,12.599999999999994,2419,17,0,2,2,Evening
139,130.8,8.199999999999989,2420,18,0,2,2,Evening
145,90.0,55.0,2421,19,0,2,1,Evening
133,80.8,52.2,2422,20,0,2,2,Evening
129,54.2,74.8,2423,21,0,2,2,Evening
95,79.0,16.0,2424,22,0,2,2,Night
73,28.8,44.2,2425,23,0,2,2,Night
46,35.4,10.600000000000001,2426,0,0,2,2,Night
12,7.6,4.4,2427,1,0,2,2,Night
12,7.2,4.8,2428,2,0,2,2,Night
15,13.6,1.4000000000000004,2429,3,0,2,2,Night
42,28.8,13.2,2430,4,0,2,2,Night
119,69.0,50.0,2431,5,0,2,2,Morning
204,114.8,89.2,2432,6,0,2,3,Morning
329,186.4,142.6,2433,7,0,2,2,Morning
359,151.2,207.8,2434,8,0,2,3,Morning
442,316.0,126.0,2435,9,0,2,3,Morning
447,310.8,136.2,2436,10,0,2,3,Morning
428,310.6,117.39999999999998,2437,11,0,2,3,Morning
407,362.2,44.80000000000001,2438,12,0,2,2,Afternoon
372,278.0,94.0,2439,13,0,2,3,Afternoon
280,193.0,87.0,2440,14,0,2,3,Afternoon
276,190.0,86.0,2441,15,0,2,3,Afternoon
210,169.4,40.599999999999994,2442,16,0,2,3,Afternoon
129,150.2,21.19999999999999,2443,17,0,2,3,Evening
110,101.2,8.799999999999997,2444,18,0,2,2,Evening
74,59.8,14.200000000000003,2445,19,0,2,2,Evening
59,73.8,14.799999999999997,2446,20,0,2,3,Evening
27,20.8,6.199999999999999,2447,21,0,2,2,Evening
19,21.8,2.8000000000000007,2448,22,0,2,3,Night
5,7.2,2.2,2449,23,0,2,2,Night
2,5.0,3.0,2450,0,0,2,2,Night
12,4.4,7.6,2451,1,0,2,1,Night
39,74.4,35.400000000000006,2452,2,0,2,1,Night
131,75.4,55.599999999999994,2453,3,0,2,1,Night
386,300.2,85.80000000000001,2454,4,0,2,1,Night
663,395.2,267.8,2455,5,0,2,1,Morning
278,202.8,75.19999999999999,2456,6,0,2,1,Morning
139,83.6,55.400000000000006,2457,7,0,2,1,Morning
197,101.0,96.0,2458,8,0,2,1,Morning
242,162.4,79.6,2459,9,0,2,1,Morning
251,196.4,54.599999999999994,2460,10,0,2,1,Morning
217,167.0,50.0,2461,11,0,2,1,Morning
257,167.4,89.6,2462,12,0,2,1,Afternoon
380,239.6,140.4,2463,13,0,2,1,Afternoon
619,499.0,120.0,2464,14,0,2,1,Afternoon
580,484.4,95.60000000000002,2465,15,0,2,1,Afternoon
406,299.6,106.39999999999998,2466,16,0,2,1,Afternoon
259,217.6,41.400000000000006,2467,17,0,2,1,Evening
203,191.2,11.800000000000011,2468,18,0,2,1,Evening
113,92.2,20.799999999999997,2469,19,0,2,1,Evening
74,48.6,25.4,2470,20,0,2,1,Evening
29,22.4,6.600000000000001,2471,21,0,2,1,Evening
13,11.8,1.1999999999999993,2472,22,0,2,1,Night
5,7.4,2.4000000000000004,2473,23,0,2,1,Night
2,7.0,5.0,2474,0,1,2,1,Night
6,4.8,1.2000000000000002,2475,1,1,2,1,Night
34,18.4,15.600000000000001,2476,2,1,2,1,Night
148,89.0,59.0,2477,3,1,2,1,Night
418,317.4,100.60000000000002,2478,4,1,2,1,Night
665,410.6,254.39999999999998,2479,5,1,2,1,Morning
326,210.8,115.19999999999999,2480,6,1,2,1,Morning
176,122.0,54.0,2481,7,1,2,1,Morning
205,129.0,76.0,2482,8,1,2,1,Morning
313,192.0,121.0,2483,9,1,2,2,Morning
267,196.2,70.80000000000001,2484,10,1,2,2,Morning
224,181.6,42.400000000000006,2485,11,1,2,2,Morning
287,198.0,89.0,2486,12,1,2,2,Afternoon
395,245.0,150.0,2487,13,1,2,2,Afternoon
590,397.0,193.0,2488,14,1,2,2,Afternoon
550,417.4,132.60000000000002,2489,15,1,2,2,Afternoon
384,251.4,132.6,2490,16,1,2,1,Afternoon
235,195.6,39.400000000000006,2491,17,1,2,1,Evening
157,155.0,2.0,2492,18,1,2,1,Evening
122,102.8,19.200000000000003,2493,19,1,2,1,Evening
83,36.4,46.6,2494,20,1,2,1,Evening
26,12.2,13.8,2495,21,1,2,1,Evening
14,20.6,6.600000000000001,2496,22,1,2,1,Night
8,5.8,2.2,2497,23,1,2,1,Night
2,2.8,0.7999999999999998,2498,0,1,2,1,Night
10,4.8,5.2,2499,1,1,2,1,Night
29,39.6,10.600000000000001,2500,2,1,2,1,Night
101,66.8,34.2,2501,3,1,2,1,Night
273,292.2,19.19999999999999,2502,4,1,2,1,Night
551,356.0,195.0,2503,5,1,2,2,Morning
365,215.8,149.2,2504,6,1,2,2,Morning
172,106.6,65.4,2505,7,1,2,2,Morning
241,139.8,101.19999999999999,2506,8,1,2,2,Morning
344,170.6,173.4,2507,9,1,2,3,Morning
365,193.4,171.6,2508,10,1,2,2,Morning
413,183.8,229.2,2509,11,1,2,2,Morning
449,192.0,257.0,2510,12,1,2,2,Afternoon
469,267.4,201.60000000000002,2511,13,1,2,2,Afternoon
374,511.8,137.8,2512,14,1,2,2,Afternoon
311,390.2,79.19999999999999,2513,15,1,2,2,Afternoon
243,228.8,14.199999999999989,2514,16,1,2,1,Afternoon
136,179.8,43.80000000000001,2515,17,1,2,1,Evening
105,156.2,51.19999999999999,2516,18,1,2,2,Evening
88,123.0,35.0,2517,19,1,2,2,Evening
57,46.2,10.799999999999997,2518,20,1,2,2,Evening
46,14.6,31.4,2519,21,1,2,2,Evening
42,14.6,27.4,2520,22,1,2,1,Night
18,14.4,3.5999999999999996,2521,23,1,2,1,Night
6,11.2,5.199999999999999,2522,0,1,2,1,Night
3,11.6,8.6,2523,1,1,2,1,Night
8,36.8,28.799999999999997,2524,2,1,2,1,Night
17,36.8,19.799999999999997,2525,3,1,2,1,Night
56,26.0,30.0,2526,4,1,2,1,Night
97,40.8,56.2,2527,5,1,2,1,Morning
119,48.4,70.6,2528,6,1,2,1,Morning
219,48.4,170.6,2529,7,1,2,1,Morning
232,67.6,164.4,2530,8,1,2,1,Morning
262,183.2,78.80000000000001,2531,9,1,2,1,Morning
269,215.8,53.19999999999999,2532,10,1,2,1,Morning
220,164.4,55.599999999999994,2533,11,1,2,1,Morning
228,117.0,111.0,2534,12,1,2,1,Afternoon
182,143.2,38.80000000000001,2535,13,1,2,1,Afternoon
109,114.2,5.200000000000003,2536,14,1,2,1,Afternoon
70,94.8,24.799999999999997,2537,15,1,2,2,Afternoon
44,40.6,3.3999999999999986,2538,16,1,2,2,Afternoon
52,57.4,5.399999999999999,2539,17,1,2,2,Evening
46,41.0,5.0,2540,18,1,2,1,Evening
44,26.2,17.8,2541,19,1,2,1,Evening
36,27.0,9.0,2542,20,1,2,1,Evening
32,29.0,3.0,2543,21,1,2,1,Evening
13,13.2,0.1999999999999993,2544,22,1,2,1,Night
5,22.0,17.0,2545,23,1,2,1,Night
1,5.0,4.0,2546,0,1,2,1,Night
4,5.2,1.2000000000000002,2547,1,1,2,1,Night
10,20.8,10.8,2548,2,1,2,1,Night
20,59.0,39.0,2549,3,1,2,2,Night
77,188.6,111.6,2550,4,1,2,2,Night
94,383.8,289.8,2551,5,1,2,2,Morning
112,141.8,29.80000000000001,2552,6,1,2,2,Morning
201,126.0,75.0,2553,7,1,2,2,Morning
251,180.4,70.6,2554,8,1,2,2,Morning
379,273.0,106.0,2555,9,1,2,2,Morning
424,253.8,170.2,2556,10,1,2,1,Morning
435,252.8,182.2,2557,11,1,2,1,Morning
447,267.4,179.60000000000002,2558,12,1,2,1,Afternoon
357,264.8,92.19999999999999,2559,13,1,2,1,Afternoon
300,311.4,11.399999999999977,2560,14,1,2,1,Afternoon
208,307.4,99.39999999999998,2561,15,1,2,1,Afternoon
154,215.2,61.19999999999999,2562,16,1,2,1,Afternoon
142,178.2,36.19999999999999,2563,17,1,2,1,Evening
98,154.4,56.400000000000006,2564,18,1,2,1,Evening
79,91.6,12.599999999999994,2565,19,1,2,1,Evening
67,107.0,40.0,2566,20,1,2,1,Evening
42,69.2,27.200000000000003,2567,21,1,2,1,Evening
20,45.2,25.200000000000003,2568,22,1,2,1,Night
32,142.8,110.80000000000001,2569,23,1,2,1,Night
11,19.8,8.8,2570,0,1,2,1,Night
3,14.8,11.8,2571,1,1,2,1,Night
3,48.0,45.0,2572,2,1,2,1,Night
10,38.2,28.200000000000003,2573,3,1,2,1,Night
25,61.4,36.4,2574,4,1,2,1,Night
62,117.8,55.8,2575,5,1,2,1,Morning
122,148.0,26.0,2576,6,1,2,1,Morning
142,209.8,67.80000000000001,2577,7,1,2,2,Morning
186,162.8,23.19999999999999,2578,8,1,2,2,Morning
199,212.0,13.0,2579,9,1,2,3,Morning
225,334.0,109.0,2580,10,1,2,2,Morning
207,291.4,84.39999999999998,2581,11,1,2,3,Morning
198,253.8,55.80000000000001,2582,12,1,2,3,Afternoon
170,265.0,95.0,2583,13,1,2,3,Afternoon
126,188.6,62.599999999999994,2584,14,1,2,3,Afternoon
145,127.4,17.599999999999994,2585,15,1,2,3,Afternoon
83,198.6,115.6,2586,16,1,2,3,Afternoon
58,121.8,63.8,2587,17,1,2,3,Evening
